CustomerID,Recency,Frequency,Monetary,NumOrders,NumUniqueProducts,TotalQuantity,AvgQuantity,TotalSpent,AvgOrderValue,StdOrderValue,FirstPurchase,LastPurchase,MainCountry,CustomerLifespan,Cluster,Algorithm_Used,Auto_Profile
14813,370,2,152.88,2,25,66,2.28,152.88,5.27,4.77,2010-12-05 11:54:00,2010-12-05 11:57:00,United Kingdom,0,4,K-Means,Lost Customers
14815,37,2,778.5,2,53,744,14.04,778.5,14.69,5.08,2011-10-03 11:36:00,2011-11-03 11:36:00,United Kingdom,31,0,K-Means,Passive Customers
14816,197,1,271.85,1,4,5,1.25,271.85,67.96,65.87,2011-05-26 13:16:00,2011-05-26 13:16:00,United Kingdom,0,4,K-Means,Lost Customers
14817,200,2,1110.34,2,52,655,10.4,1110.34,17.62,8.97,2011-03-07 13:51:00,2011-05-23 13:35:00,United Kingdom,76,4,K-Means,Lost Customers
14818,74,3,657.8,3,41,324,6.75,657.8,13.7,15.56,2011-03-31 12:28:00,2011-09-27 11:01:00,United Kingdom,179,1,K-Means,Loyal Customers
14819,64,2,272.07,2,13,109,8.38,272.07,20.93,12.46,2011-05-31 13:50:00,2011-10-06 13:41:00,United Kingdom,127,0,K-Means,Passive Customers
14820,21,4,507.29,4,24,253,8.72,507.29,17.49,6.97,2011-06-19 14:56:00,2011-11-18 15:41:00,United Kingdom,152,0,K-Means,Passive Customers
14821,367,1,48.8,1,2,20,10.0,48.8,24.4,1.13,2010-12-08 08:43:00,2010-12-08 08:43:00,United Kingdom,0,4,K-Means,Lost Customers
14823,180,3,321.43,3,56,88,1.26,321.43,4.59,2.95,2011-05-29 12:48:00,2011-06-12 13:12:00,United Kingdom,14,4,K-Means,Lost Customers
14824,10,4,1127.71,4,19,525,18.1,1127.71,38.89,31.27,2011-09-09 14:12:00,2011-11-29 14:20:00,United Kingdom,81,0,K-Means,Passive Customers
14825,4,12,2221.01,12,82,989,8.24,2221.01,18.51,12.45,2010-12-06 12:30:00,2011-12-06 11:38:00,United Kingdom,364,1,K-Means,Loyal Customers
14828,197,3,2139.76,3,17,2172,127.76,2139.76,125.87,100.75,2011-01-07 09:50:00,2011-05-27 10:16:00,United Kingdom,140,4,K-Means,Lost Customers
14829,29,4,697.55,4,39,452,10.76,697.55,16.61,8.33,2010-12-02 16:12:00,2011-11-10 16:16:00,United Kingdom,343,1,K-Means,Loyal Customers
14830,53,1,188.88,1,39,164,4.21,188.88,4.84,4.79,2011-10-17 14:29:00,2011-10-17 14:29:00,United Kingdom,0,0,K-Means,Passive Customers
14834,18,6,1720.3,6,43,734,10.96,1720.3,25.68,18.05,2011-04-13 15:00:00,2011-11-22 10:30:00,United Kingdom,222,1,K-Means,Loyal Customers
14836,10,3,102.45,3,5,45,7.5,102.45,17.08,7.62,2011-11-09 13:26:00,2011-11-29 16:45:00,United Kingdom,20,0,K-Means,Passive Customers
14837,90,4,1649.5,4,96,1436,13.3,1649.5,15.27,5.39,2011-05-22 12:49:00,2011-09-11 10:58:00,United Kingdom,111,0,K-Means,Passive Customers
14840,268,1,62.85,1,4,31,7.75,62.85,15.71,1.43,2011-03-17 12:00:00,2011-03-17 12:00:00,United Kingdom,0,4,K-Means,Lost Customers
14841,53,6,3295.76,6,103,1778,12.88,3295.76,23.88,10.72,2010-12-16 10:28:00,2011-10-17 15:03:00,United Kingdom,305,1,K-Means,Loyal Customers
14842,44,4,2824.69,4,128,1166,8.04,2824.69,19.48,23.92,2011-02-04 15:32:00,2011-10-27 12:37:00,United Kingdom,264,1,K-Means,Loyal Customers
14844,64,4,3189.81,4,87,1833,14.1,3189.81,24.54,39.16,2011-04-12 13:10:00,2011-10-07 10:41:00,United Kingdom,177,1,K-Means,Loyal Customers
14847,149,1,309.4,1,13,120,9.23,309.4,23.8,10.55,2011-07-14 10:52:00,2011-07-14 10:52:00,United Kingdom,0,0,K-Means,Passive Customers
14849,22,25,7930.54,25,159,5694,14.68,7930.54,20.44,14.32,2010-12-01 12:22:00,2011-11-18 10:58:00,United Kingdom,351,2,K-Means,Loyal Customers
14850,312,1,325.75,1,21,293,13.95,325.75,15.51,10.45,2011-02-01 11:21:00,2011-02-01 11:21:00,United Kingdom,0,4,K-Means,Lost Customers
14851,23,2,511.35,2,28,325,11.61,511.35,18.26,11.56,2011-03-28 14:59:00,2011-11-16 14:20:00,United Kingdom,232,1,K-Means,Loyal Customers
14852,58,6,2836.69,6,96,1747,12.22,2836.69,19.84,7.84,2011-04-01 13:22:00,2011-10-12 13:20:00,United Kingdom,193,1,K-Means,Loyal Customers
14853,24,2,475.8,2,8,82,9.11,475.8,52.87,69.38,2011-05-12 15:17:00,2011-11-15 16:56:00,United Kingdom,187,1,K-Means,Loyal Customers
14854,78,7,2740.03,7,110,1820,14.44,2740.03,21.75,20.42,2011-03-10 12:22:00,2011-09-22 17:00:00,United Kingdom,196,1,K-Means,Loyal Customers
14855,119,2,645.65,2,13,267,13.35,645.65,32.28,18.84,2011-07-28 12:06:00,2011-08-12 14:02:00,United Kingdom,15,0,K-Means,Passive Customers
14856,36,3,1290.53,3,65,711,10.94,1290.53,19.85,16.21,2011-10-14 09:35:00,2011-11-03 14:53:00,United Kingdom,20,0,K-Means,Passive Customers
14857,60,2,1173.12,2,58,464,7.73,1173.12,19.55,6.16,2011-07-14 15:03:00,2011-10-11 09:23:00,United Kingdom,88,0,K-Means,Passive Customers
14859,13,4,1353.74,4,47,671,11.57,1353.74,23.34,11.33,2011-05-19 14:42:00,2011-11-27 11:18:00,United Kingdom,191,1,K-Means,Loyal Customers
14860,19,1,170.32,1,11,232,21.09,170.32,15.48,10.86,2011-11-20 14:17:00,2011-11-20 14:17:00,United Kingdom,0,0,K-Means,Passive Customers
14861,52,1,125.79,1,6,117,19.5,125.79,20.96,10.38,2011-10-18 12:54:00,2011-10-18 12:54:00,United Kingdom,0,0,K-Means,Passive Customers
14862,26,2,841.1999999999999,2,47,772,16.08,841.2,17.52,6.73,2011-07-14 11:20:00,2011-11-14 10:01:00,United Kingdom,122,0,K-Means,Passive Customers
14863,29,1,266.76,1,11,132,12.0,266.76,24.25,15.36,2011-11-10 15:04:00,2011-11-10 15:04:00,United Kingdom,0,0,K-Means,Passive Customers
14865,7,2,52.2,2,4,108,27.0,52.2,13.05,4.19,2010-12-02 18:23:00,2011-12-02 16:25:00,United Kingdom,364,1,K-Means,Loyal Customers
14866,11,12,14389.9,12,30,6752,68.2,14389.9,145.35,139.51,2010-12-08 14:58:00,2011-11-29 11:45:00,United Kingdom,355,1,K-Means,Loyal Customers
14867,186,3,710.28,3,31,328,9.11,710.28,19.73,7.47,2011-01-07 16:34:00,2011-06-07 11:39:00,United Kingdom,150,4,K-Means,Lost Customers
14868,3,8,2953.59,8,96,1405,9.76,2953.59,20.51,9.28,2011-04-20 13:36:00,2011-12-06 14:49:00,United Kingdom,230,1,K-Means,Loyal Customers
14869,9,2,721.45,2,66,549,7.84,721.45,10.31,6.0,2011-08-28 16:09:00,2011-12-01 12:36:00,United Kingdom,94,0,K-Means,Passive Customers
14870,262,1,327.25,1,13,119,9.15,327.25,25.17,19.66,2011-03-23 10:51:00,2011-03-23 10:51:00,United Kingdom,0,4,K-Means,Lost Customers
14871,3,4,501.28,4,68,179,1.92,501.28,5.39,4.01,2010-12-14 12:18:00,2011-12-06 13:42:00,United Kingdom,357,1,K-Means,Loyal Customers
14873,210,1,519.68,1,28,168,6.0,519.68,18.56,5.53,2011-05-13 13:52:00,2011-05-13 13:52:00,United Kingdom,0,4,K-Means,Lost Customers
14875,108,2,1465.3200000000002,2,46,558,11.87,1465.32,31.18,40.3,2011-03-22 11:53:00,2011-08-24 12:20:00,United Kingdom,155,0,K-Means,Passive Customers
14878,13,9,1476.09,9,62,799,6.55,1476.09,12.1,15.19,2010-12-16 12:11:00,2011-11-27 11:15:00,United Kingdom,345,1,K-Means,Loyal Customers
14880,77,3,690.59,3,45,365,7.93,690.59,15.01,4.48,2011-02-24 12:27:00,2011-09-23 13:42:00,United Kingdom,211,1,K-Means,Loyal Customers
14881,20,1,255.4,1,17,316,18.59,255.4,15.02,6.84,2011-11-20 11:06:00,2011-11-20 11:06:00,United Kingdom,0,0,K-Means,Passive Customers
14882,27,2,589.7,2,6,158,14.36,589.7,53.61,27.02,2011-11-06 10:15:00,2011-11-13 12:47:00,United Kingdom,7,0,K-Means,Passive Customers
14883,19,6,761.59,6,39,790,14.91,761.59,14.37,7.39,2011-05-12 09:49:00,2011-11-21 10:23:00,United Kingdom,193,1,K-Means,Loyal Customers
14885,132,1,765.3199999999999,1,15,724,48.27,765.32,51.02,24.01,2011-07-31 12:05:00,2011-07-31 12:05:00,United Kingdom,0,0,K-Means,Passive Customers
14886,253,1,364.8,1,18,160,8.89,364.8,20.27,7.19,2011-04-01 08:56:00,2011-04-01 08:56:00,United Kingdom,0,4,K-Means,Lost Customers
14887,79,1,1862.0,1,6,1100,183.33,1862.0,310.33,116.76,2011-09-21 15:32:00,2011-09-21 15:32:00,United Kingdom,0,0,K-Means,Passive Customers
14888,207,1,369.2,1,20,184,9.2,369.2,18.46,6.25,2011-05-16 14:58:00,2011-05-16 14:58:00,United Kingdom,0,4,K-Means,Lost Customers
14889,336,1,135.9,1,10,90,9.0,135.9,13.59,2.44,2011-01-07 15:19:00,2011-01-07 15:19:00,United Kingdom,0,4,K-Means,Lost Customers
14890,254,1,125.65,1,7,51,7.29,125.65,17.95,4.7,2011-03-31 11:57:00,2011-03-31 11:57:00,United Kingdom,0,4,K-Means,Lost Customers
14891,148,2,554.38,2,30,505,15.3,554.38,16.8,4.91,2011-06-05 10:58:00,2011-07-14 18:08:00,United Kingdom,39,0,K-Means,Passive Customers
14893,10,2,1237.85,2,72,799,10.95,1237.85,16.96,6.06,2011-11-28 10:49:00,2011-11-30 12:31:00,United Kingdom,2,0,K-Means,Passive Customers
14894,85,1,655.75,1,23,265,11.52,655.75,28.51,19.99,2011-09-15 13:51:00,2011-09-15 13:51:00,United Kingdom,0,0,K-Means,Passive Customers
14895,8,20,11138.71,20,273,4851,9.74,11138.71,22.37,14.81,2011-02-22 13:08:00,2011-12-02 09:23:00,United Kingdom,282,2,K-Means,Loyal Customers
14896,205,2,468.77,2,43,279,6.49,468.77,10.9,8.75,2010-12-09 12:24:00,2011-05-19 10:20:00,United Kingdom,160,4,K-Means,Lost Customers
14897,8,4,1366.38,4,43,468,8.51,1366.38,24.84,13.01,2011-02-16 08:37:00,2011-12-02 10:32:00,United Kingdom,289,1,K-Means,Loyal Customers
14898,23,6,1269.31,6,86,1001,9.18,1269.31,11.65,14.88,2010-12-03 15:25:00,2011-11-16 14:54:00,United Kingdom,347,1,K-Means,Loyal Customers
14901,11,9,1421.29,9,73,661,6.89,1421.29,14.81,14.06,2010-12-02 11:20:00,2011-11-28 17:09:00,United Kingdom,361,1,K-Means,Loyal Customers
14902,26,1,332.66,1,20,218,10.9,332.66,16.63,6.5,2011-11-14 10:34:00,2011-11-14 10:34:00,United Kingdom,0,0,K-Means,Passive Customers
14903,21,5,2795.33,5,227,1531,4.37,2795.33,7.99,6.11,2011-03-06 11:50:00,2011-11-18 16:07:00,United Kingdom,257,1,K-Means,Loyal Customers
14904,2,2,1025.44,2,66,1985,28.77,1025.44,14.86,16.19,2011-11-14 09:13:00,2011-12-07 12:55:00,United Kingdom,23,0,K-Means,Passive Customers
14905,158,2,616.15,2,14,287,16.88,616.15,36.24,26.19,2011-04-20 10:48:00,2011-07-05 12:41:00,United Kingdom,76,4,K-Means,Lost Customers
14907,3,7,3501.1,7,125,1691,10.25,3501.1,21.22,11.94,2010-12-07 10:14:00,2011-12-06 14:14:00,United Kingdom,364,1,K-Means,Loyal Customers
14908,74,1,277.8,1,9,132,14.67,277.8,30.87,22.73,2011-09-26 12:56:00,2011-09-26 12:56:00,United Kingdom,0,0,K-Means,Passive Customers
14910,3,4,434.35,4,25,238,7.93,434.35,14.48,4.71,2011-10-16 11:06:00,2011-12-07 10:06:00,United Kingdom,51,0,K-Means,Passive Customers
14911,1,201,143711.17,201,1787,80240,14.15,143711.17,25.35,44.53,2010-12-01 14:05:00,2011-12-08 15:54:00,EIRE,372,3,K-Means,VIP Customers
14912,17,2,867.85,2,21,971,35.96,867.85,32.14,19.49,2011-04-07 11:06:00,2011-11-23 09:20:00,Italy,229,1,K-Means,Loyal Customers
14913,36,4,1227.43,4,76,1743,20.03,1227.43,14.11,10.59,2010-12-15 14:35:00,2011-11-04 08:29:00,United Kingdom,323,1,K-Means,Loyal Customers
14915,91,2,307.48,2,12,112,9.33,307.48,25.62,19.9,2011-03-07 09:39:00,2011-09-09 13:34:00,United Kingdom,186,1,K-Means,Loyal Customers
14916,71,4,1268.98,4,72,1136,14.75,1268.98,16.48,7.82,2011-01-19 15:30:00,2011-09-30 09:20:00,United Kingdom,253,1,K-Means,Loyal Customers
14918,116,2,1610.15,2,39,675,15.0,1610.15,35.78,22.19,2011-07-08 12:50:00,2011-08-16 11:50:00,United Kingdom,38,0,K-Means,Passive Customers
14920,213,2,977.77,2,57,509,8.93,977.77,17.15,4.9,2011-05-11 10:31:00,2011-05-11 10:32:00,United Kingdom,0,4,K-Means,Lost Customers
14921,30,2,1316.07,2,78,953,12.22,1316.07,16.87,6.95,2011-05-22 12:51:00,2011-11-09 13:17:00,United Kingdom,171,1,K-Means,Loyal Customers
14923,51,1,749.1,1,44,418,9.5,749.1,17.03,7.53,2011-10-20 11:51:00,2011-10-20 11:51:00,United Kingdom,0,0,K-Means,Passive Customers
14924,246,1,310.05,1,10,64,6.4,310.05,31.01,34.83,2011-04-08 09:25:00,2011-04-08 09:25:00,United Kingdom,0,4,K-Means,Lost Customers
14929,32,1,223.88,1,11,136,12.36,223.88,20.35,12.13,2011-11-07 17:21:00,2011-11-07 17:21:00,United Kingdom,0,0,K-Means,Passive Customers
14930,109,3,2362.96,3,116,1160,9.13,2362.96,18.61,8.58,2011-03-10 14:42:00,2011-08-23 10:31:00,Channel Islands,165,1,K-Means,Loyal Customers
14931,5,5,1257.68,5,30,417,10.17,1257.68,30.68,45.08,2011-04-13 09:32:00,2011-12-05 10:19:00,Channel Islands,236,1,K-Means,Loyal Customers
14932,366,1,363.53,1,17,80,4.71,363.53,21.38,9.64,2010-12-09 11:48:00,2010-12-09 11:48:00,Channel Islands,0,4,K-Means,Lost Customers
14934,82,2,1890.94,2,68,1042,11.98,1890.94,21.73,13.68,2011-03-02 11:48:00,2011-09-19 10:10:00,Channel Islands,200,1,K-Means,Loyal Customers
14935,297,1,1784.71,1,10,935,93.5,1784.71,178.47,93.72,2011-02-15 14:44:00,2011-02-15 14:44:00,Channel Islands,0,4,K-Means,Lost Customers
14936,34,8,8137.02,8,210,4085,11.22,8137.02,22.35,18.87,2011-03-09 11:53:00,2011-11-06 10:30:00,Channel Islands,241,1,K-Means,Loyal Customers
14937,57,3,1621.88,3,33,484,14.24,1621.88,47.7,39.34,2011-08-01 14:16:00,2011-10-14 12:29:00,Channel Islands,73,0,K-Means,Passive Customers
14944,30,12,5900.25,12,101,2815,16.56,5900.25,34.71,26.25,2011-02-16 12:47:00,2011-11-10 09:10:00,United Kingdom,266,1,K-Means,Loyal Customers
14946,14,1,100.9,1,3,22,7.33,100.9,33.63,0.75,2011-11-25 13:33:00,2011-11-25 13:33:00,United Kingdom,0,0,K-Means,Passive Customers
14947,72,2,290.82,2,14,179,12.79,290.82,20.77,10.18,2011-08-01 09:31:00,2011-09-28 15:48:00,United Kingdom,58,0,K-Means,Passive Customers
14948,23,6,1101.97,6,56,673,10.68,1101.97,17.49,8.84,2011-05-04 14:52:00,2011-11-16 17:16:00,United Kingdom,196,1,K-Means,Loyal Customers
14950,19,1,371.2,1,19,136,7.16,371.2,19.54,10.07,2011-11-20 13:48:00,2011-11-20 13:48:00,United Kingdom,0,0,K-Means,Passive Customers
14951,79,1,311.69,1,20,311,15.55,311.69,15.58,8.98,2011-09-21 15:15:00,2011-09-21 15:15:00,United Kingdom,0,0,K-Means,Passive Customers
14952,60,11,8099.49,11,117,3355,24.31,8099.49,58.69,54.18,2010-12-10 12:48:00,2011-10-11 10:33:00,United Kingdom,304,1,K-Means,Loyal Customers
14953,25,1,285.67,1,54,224,4.15,285.67,5.29,5.26,2011-11-14 14:59:00,2011-11-14 14:59:00,United Kingdom,0,0,K-Means,Passive Customers
14954,12,1,294.85,1,75,117,1.52,294.85,3.83,4.56,2011-11-27 14:30:00,2011-11-27 14:30:00,United Kingdom,0,0,K-Means,Passive Customers
14957,253,1,58.49,1,12,34,2.83,58.49,4.87,4.62,2011-03-31 17:59:00,2011-03-31 17:59:00,United Kingdom,0,4,K-Means,Lost Customers
14958,147,3,483.73,3,33,128,3.12,483.73,11.8,8.64,2011-04-08 11:28:00,2011-07-15 14:20:00,United Kingdom,98,0,K-Means,Passive Customers
14959,64,4,695.42,4,37,494,8.37,695.42,11.79,9.6,2011-02-16 13:00:00,2011-10-06 18:23:00,United Kingdom,232,1,K-Means,Loyal Customers
14960,8,2,221.27,2,23,221,8.19,221.27,8.2,12.9,2011-06-21 13:38:00,2011-12-01 12:54:00,United Kingdom,162,0,K-Means,Passive Customers
14961,11,9,7044.68,9,193,3708,11.88,7044.68,22.58,15.81,2010-12-14 11:38:00,2011-11-29 09:42:00,United Kingdom,349,1,K-Means,Loyal Customers
14962,271,1,126.7,1,5,44,8.8,126.7,25.34,25.2,2011-03-14 09:42:00,2011-03-14 09:42:00,United Kingdom,0,4,K-Means,Lost Customers
14963,10,5,1472.34,5,149,1159,6.04,1472.34,7.67,11.05,2011-06-09 12:30:00,2011-11-30 12:16:00,United Kingdom,173,1,K-Means,Loyal Customers
14964,247,1,206.21,1,13,143,11.0,206.21,15.86,26.93,2011-04-06 14:13:00,2011-04-06 14:13:00,United Kingdom,0,4,K-Means,Lost Customers
14965,96,2,596.09,2,80,363,4.48,596.09,7.36,9.82,2011-09-04 13:15:00,2011-09-04 13:20:00,United Kingdom,0,0,K-Means,Passive Customers
14966,15,1,183.02,1,35,179,4.97,183.02,5.08,4.29,2011-11-25 12:20:00,2011-11-25 12:20:00,United Kingdom,0,0,K-Means,Passive Customers
14967,50,1,463.8,1,6,140,23.33,463.8,77.3,73.05,2011-10-21 11:06:00,2011-10-21 11:06:00,United Kingdom,0,0,K-Means,Passive Customers
14968,30,1,147.59,1,37,127,3.43,147.59,3.99,3.34,2011-11-09 13:58:00,2011-11-09 13:58:00,United Kingdom,0,0,K-Means,Passive Customers
14970,68,4,1592.06,4,24,250,7.35,1592.06,46.83,27.04,2011-01-27 12:23:00,2011-10-02 13:44:00,United Kingdom,248,1,K-Means,Loyal Customers
14971,35,3,1097.98,3,144,639,4.12,1097.98,7.08,5.71,2011-10-27 13:33:00,2011-11-04 17:07:00,United Kingdom,8,0,K-Means,Passive Customers
14972,128,1,114.77,1,18,28,1.56,114.77,6.38,5.16,2011-08-03 14:54:00,2011-08-03 14:54:00,United Kingdom,0,0,K-Means,Passive Customers
14973,107,3,1314.45,3,29,369,11.53,1314.45,41.08,71.41,2011-04-28 12:22:00,2011-08-24 15:51:00,United Kingdom,118,0,K-Means,Passive Customers
14974,37,1,89.94,1,17,37,2.18,89.94,5.29,3.54,2011-11-02 13:01:00,2011-11-02 13:01:00,United Kingdom,0,0,K-Means,Passive Customers
14975,57,1,279.94,1,11,380,34.55,279.94,25.45,18.84,2011-10-13 14:08:00,2011-10-13 14:08:00,United Kingdom,0,0,K-Means,Passive Customers
14976,57,7,790.86,7,47,234,3.25,790.86,10.98,10.52,2011-01-17 11:09:00,2011-10-13 16:37:00,United Kingdom,269,1,K-Means,Loyal Customers
14978,72,5,1921.37,5,136,523,2.44,1921.37,8.98,6.66,2011-01-13 12:03:00,2011-09-28 13:07:00,United Kingdom,258,1,K-Means,Loyal Customers
14981,246,1,102.12,1,8,97,12.12,102.12,12.76,4.18,2011-04-07 13:45:00,2011-04-07 13:45:00,United Kingdom,0,4,K-Means,Lost Customers
14984,19,2,202.37,2,37,58,1.49,202.37,5.19,4.54,2011-06-12 11:04:00,2011-11-20 14:28:00,United Kingdom,161,0,K-Means,Passive Customers
14985,198,2,292.01,2,78,256,3.08,292.01,3.52,3.36,2010-12-16 19:51:00,2011-05-25 14:29:00,United Kingdom,159,4,K-Means,Lost Customers
14987,16,2,326.4,2,2,128,32.0,326.4,81.6,0.0,2010-12-09 12:13:00,2011-11-24 09:59:00,United Kingdom,349,1,K-Means,Loyal Customers
14988,212,1,334.54,1,40,141,3.52,334.54,8.36,9.16,2011-05-12 12:05:00,2011-05-12 12:05:00,United Kingdom,0,4,K-Means,Lost Customers
14995,39,2,231.98,2,53,102,1.7,231.98,3.87,2.7,2011-03-04 13:14:00,2011-11-01 11:39:00,United Kingdom,241,1,K-Means,Loyal Customers
14997,46,3,546.1999999999999,3,25,1120,43.08,546.2,21.01,13.0,2011-06-14 16:52:00,2011-10-24 13:28:00,United Kingdom,131,0,K-Means,Passive Customers
14998,170,2,414.87,2,70,258,3.49,414.87,5.61,6.84,2011-04-12 16:28:00,2011-06-22 17:30:00,United Kingdom,71,4,K-Means,Lost Customers
15000,48,1,490.52,1,76,218,2.83,490.52,6.37,4.43,2011-10-23 11:42:00,2011-10-23 11:42:00,United Kingdom,0,0,K-Means,Passive Customers
15002,116,4,1641.76,4,93,862,7.5,1641.76,14.28,11.45,2010-12-07 13:16:00,2011-08-16 10:44:00,United Kingdom,251,1,K-Means,Loyal Customers
15004,147,1,1220.77,1,154,623,4.05,1220.77,7.93,10.92,2011-07-15 14:05:00,2011-07-15 14:05:00,United Kingdom,0,0,K-Means,Passive Customers
15005,16,28,6295.37,28,360,4230,3.8,6295.37,5.66,3.75,2010-12-08 14:36:00,2011-11-24 12:25:00,United Kingdom,350,2,K-Means,Loyal Customers
15006,51,1,480.38,1,121,286,2.17,480.38,3.64,4.48,2011-10-19 15:08:00,2011-10-19 15:08:00,United Kingdom,0,0,K-Means,Passive Customers
15007,159,1,156.91,1,12,69,5.75,156.91,13.08,9.25,2011-07-03 16:00:00,2011-07-03 16:00:00,United Kingdom,0,4,K-Means,Lost Customers
15009,12,3,1259.43,3,148,639,3.55,1259.43,7.0,6.78,2011-11-14 17:40:00,2011-11-27 13:35:00,United Kingdom,12,0,K-Means,Passive Customers
15010,36,1,308.94,1,20,184,9.2,308.94,15.45,5.76,2011-11-04 12:42:00,2011-11-04 12:42:00,United Kingdom,0,0,K-Means,Passive Customers
15012,54,2,405.04,2,110,225,1.84,405.04,3.32,2.52,2010-12-01 12:49:00,2011-10-17 12:22:00,United Kingdom,319,1,K-Means,Loyal Customers
15014,43,2,257.67,2,29,149,4.52,257.67,7.81,14.81,2011-06-16 19:40:00,2011-10-27 20:07:00,United Kingdom,133,0,K-Means,Passive Customers
15016,173,1,170.04,1,20,76,3.8,170.04,8.5,4.31,2011-06-20 12:06:00,2011-06-20 12:06:00,United Kingdom,0,4,K-Means,Lost Customers
15017,34,1,125.58,1,20,63,3.15,125.58,6.28,2.98,2011-11-06 10:33:00,2011-11-06 10:33:00,United Kingdom,0,0,K-Means,Passive Customers
15018,39,3,496.21,3,30,189,6.1,496.21,16.01,9.19,2010-12-07 10:47:00,2011-11-01 12:47:00,United Kingdom,329,1,K-Means,Loyal Customers
15019,267,1,252.81,1,64,150,2.27,252.81,3.83,3.45,2011-03-18 12:35:00,2011-03-18 12:35:00,United Kingdom,0,4,K-Means,Lost Customers
15021,9,9,1871.77,9,287,819,1.84,1871.77,4.22,4.63,2010-12-08 12:17:00,2011-12-01 11:53:00,United Kingdom,357,2,K-Means,Loyal Customers
15022,12,4,852.39,4,96,527,4.36,852.39,7.04,6.13,2011-10-23 15:47:00,2011-11-28 12:35:00,United Kingdom,35,0,K-Means,Passive Customers
15023,3,11,6720.41,11,347,2827,5.11,6720.41,12.15,15.53,2010-12-05 13:49:00,2011-12-06 17:23:00,United Kingdom,366,2,K-Means,Loyal Customers
15024,10,10,1636.43,10,105,902,5.93,1636.43,10.77,8.6,2010-12-07 13:20:00,2011-11-30 12:06:00,United Kingdom,357,1,K-Means,Loyal Customers
15025,33,1,361.96,1,66,184,2.75,361.96,5.4,4.32,2011-11-06 15:20:00,2011-11-06 15:20:00,United Kingdom,0,0,K-Means,Passive Customers
15026,80,3,469.0,3,57,285,4.67,469.0,7.69,10.5,2011-03-07 13:45:00,2011-09-20 13:52:00,United Kingdom,197,1,K-Means,Loyal Customers
15027,31,4,1066.15,4,30,565,16.14,1066.15,30.46,28.18,2011-04-15 14:14:00,2011-11-09 10:16:00,United Kingdom,207,1,K-Means,Loyal Customers
15028,8,4,627.13,4,35,459,9.56,627.13,13.07,14.67,2010-12-06 12:47:00,2011-12-01 14:06:00,United Kingdom,360,1,K-Means,Loyal Customers
15030,72,2,518.28,2,7,372,53.14,518.28,74.04,34.27,2011-03-16 15:34:00,2011-09-29 10:50:00,United Kingdom,196,1,K-Means,Loyal Customers
15031,4,4,653.19,4,74,400,3.64,653.19,5.94,7.62,2011-03-02 14:46:00,2011-12-05 14:19:00,United Kingdom,277,1,K-Means,Loyal Customers
15032,256,3,4959.1,3,29,2968,57.08,4959.1,95.37,100.37,2010-12-08 12:57:00,2011-03-28 15:03:00,United Kingdom,110,4,K-Means,Lost Customers
15033,5,10,2557.18,10,315,1672,3.34,2557.18,5.1,5.44,2011-01-14 13:28:00,2011-12-05 12:40:00,United Kingdom,324,2,K-Means,Loyal Customers
15034,16,8,4274.16,8,299,2413,6.19,4274.16,10.96,15.21,2010-12-21 09:47:00,2011-11-24 12:11:00,United Kingdom,338,2,K-Means,Loyal Customers
15035,90,1,252.73,1,26,245,9.07,252.73,9.36,9.6,2011-09-11 11:08:00,2011-09-11 11:08:00,United Kingdom,0,0,K-Means,Passive Customers
15036,72,3,429.56,3,107,316,2.66,429.56,3.61,3.78,2011-06-13 12:19:00,2011-09-28 15:42:00,United Kingdom,107,0,K-Means,Passive Customers
15038,59,6,685.74,6,105,212,1.7,685.74,5.49,5.41,2010-12-05 10:54:00,2011-10-12 11:33:00,United Kingdom,311,1,K-Means,Loyal Customers
15039,10,47,19766.59,47,408,9131,6.18,19766.59,13.38,21.23,2010-12-06 11:26:00,2011-11-30 11:31:00,United Kingdom,359,2,K-Means,Loyal Customers
15041,170,1,179.93,1,66,103,1.56,179.93,2.73,2.63,2011-06-22 16:16:00,2011-06-22 16:16:00,United Kingdom,0,4,K-Means,Lost Customers
15042,199,1,135.93,1,5,30,6.0,135.93,27.19,28.2,2011-05-24 16:25:00,2011-05-24 16:25:00,United Kingdom,0,4,K-Means,Lost Customers
15043,31,1,537.0,1,3,300,100.0,537.0,179.0,0.0,2011-11-08 14:26:00,2011-11-08 14:26:00,United Kingdom,0,0,K-Means,Passive Customers
15044,19,17,7634.73,17,233,2785,6.27,7634.73,17.2,11.3,2010-12-12 14:27:00,2011-11-20 13:20:00,United Kingdom,342,2,K-Means,Loyal Customers
15045,152,2,735.66,2,11,114,9.5,735.66,61.3,49.68,2011-03-27 11:44:00,2011-07-11 11:33:00,United Kingdom,105,0,K-Means,Passive Customers
15046,9,15,5090.42,15,147,3372,16.78,5090.42,25.33,33.57,2011-01-05 15:30:00,2011-11-30 15:50:00,United Kingdom,329,2,K-Means,Loyal Customers
15047,270,1,343.62,1,22,222,10.09,343.62,15.62,4.0,2011-03-15 10:49:00,2011-03-15 10:49:00,United Kingdom,0,4,K-Means,Lost Customers
15048,65,4,381.0,4,86,192,2.04,381.0,4.05,4.77,2010-12-06 12:15:00,2011-10-05 14:55:00,United Kingdom,303,1,K-Means,Loyal Customers
15049,274,1,121.17000000000002,1,3,63,21.0,121.17,40.39,39.75,2011-03-11 12:13:00,2011-03-11 12:13:00,United Kingdom,0,4,K-Means,Lost Customers
